category_id,category_name,upc_essential
155354,Reproductions,NO
162938,Burma,NO
162979,Korea,NO
162988,"Unspecified, Unknown Origin",NO
162989,Mongolia,NO
20085,Other Southeast Asian Antiques,NO
162980,Amulets,NO
162981,Bells,NO
162982,Bracelets,NO
162983,Masks,NO
162984,Necklaces & Pendants,NO
162985,Paintings,NO
162986,Statues,NO
171171,Price Guides & Publications,NO
63589,Other Antique Furniture,NO
162913,Parts & Salvaged Pieces,YES
171166,Price Guides & Publications,YES
261252,Armoires & Wardrobes,YES
261255,Bedroom Sets,YES
261256,Benches & Stools,YES
261257,Bookcases,YES
261258,Cabinets & Cupboards,YES
261259,Chairs,YES
261260,Dining Sets,YES
261261,Dressers & Chests of Drawers,YES
261262,Desks & Secretaries,YES
261263,Hall Trees & Stands,YES
261264,Mirrors,YES
261265,Nightstands,YES
261266,"Ottomans, Footstools & Poufs",YES
261267,Screens & Room Dividers,YES
261581,Sideboards & Buffets,YES
261584,Sofas & Chaises,YES
261585,Tables,YES
261586,Trunks & Chests,YES
261587,Vanities & Vanity Tables,YES
261253,Beds & Bed Frames,YES
261254,Headboards & Footboards,YES
20095,"Other Antique Science, Medical",NO
163023,Bottles & Jars,NO
163024,Mortar & Pestles,NO
163025,Scales,NO
163026,Other Antique Apothecary,NO
163027,Dentistry,NO
163028,Engineering,NO
1210,Other Medical Antiques,NO
4069,Quack Medicine,NO
163030,Doctor Bags,NO
163031,Stethoscopes,NO
163032,Surgical Sets,NO
163033,Surgical Tools,NO
163034,Optical,NO
361,Other Antique Science Equip,NO
163036,Barometers,NO
163037,Microscopes & Lab Equipment,NO
170063,Mining,NO
171167,Price Guides & Publications,NO
1216,Other Antique Silverplate,NO
20098,Candlesticks & Candelabra,NO
20099,Flatware & Silverware,NO
37985,Bowls,NO
37986,Cups & Goblets,NO
37988,Tea/Coffee Pots & Sets,NO
39437,Pitchers & Jugs,NO
39438,Platters & Trays,NO
39439,Vases & Urns,NO
105886,Ash Trays,NO
105889,Dishes & Coasters,NO
105894,Napkin Rings & Clips,NO
105896,Sauce Boats,NO
163048,Baskets,NO
163049,"Bottles, Decanters & Flasks",NO
163050,Butter Dishes,NO
163051,Souvenir Spoons,NO
163052,Creamers & Sugar Bowls,NO
163053,Plates & Chargers,NO
163054,Mixed Lots,NO
1215,Other Antique Sterling Silver,NO
20103,Candlesticks & Candelabra,NO
20104,Flatware & Silverware,NO
37991,Bowls,NO
37992,Boxes,NO
37993,Cups & Goblets,NO
37995,Pitchers & Jugs,NO
37998,Tea/Coffee Pots & Sets,NO
39440,Napkin Rings & Clips,NO
39441,Platters & Trays,NO
39442,Salt & Pepper Shakers,NO
39443,Vases & Urns,NO
63620,Dishes & Coasters,NO
63621,Souvenir Spoons,NO
63622,Sugar Bowls & Tongs,NO
63623,Miniatures,NO
105899,Card Cases,NO
105900,Cigarette & Vesta Cases,NO
105908,Ash Trays,NO
105911,Brushes & Grooming Sets,NO
105914,Sauce Boats,NO
107440,Thimbles,NO
107441,Vinaigrettes,NO
113310,Mustard Pots,NO
163055,Creamers & Sugar Bowls,NO
163056,"Bottles, Decanters & Flasks",NO
163271,Mixed Lots,NO
163272,Plates & Chargers,NO
163273,Salt Cellars,NO
20097,Coin Silver (.900),NO
151727,Canada,NO
151728,United Kingdom,NO
151729,France,NO
151730,Germany,NO
151732,Asia,NO
151733,Mexico,NO
151735,Spain,NO
151736,Russia,NO
151737,Other Antique Non-U.S. Silver,NO
156333,Middle East,NO
156334,Scandinavia,NO
156335,"Unspecified, Unknown Origin",NO
169269,Silver Alloys (.800-.899),NO
169270,"Unspecified, Unknown Type of Silver",NO
171168,Price Guides & Publications,NO
22422,Incunabula,NO
23048,Manuscripts,NO
37964,Map & Globe Mixed Lots,NO
63595,Digital Maps,NO
98448,Africa Maps,NO
98450,Asia Maps,NO
98452,Central America/Caribbean Maps,NO
98454,Europe Maps,NO
98462,Australia/Oceania Maps,NO
98464,South America Maps,NO
98466,World Maps,NO
98468,World & Celestial Globes,NO
151725,Map & Globe Reproductions,NO
179654,North America Maps,NO
184438,Celestial Maps,NO
184439,Curiosities Maps,NO
37966,Maritime Clocks,NO
37967,Maritime Compasses,NO
37968,Fishing Nets & Floats,NO
37969,Maritime Lamps & Lighting,NO
37970,Model Ships,NO
37971,Maritime Navigational Instruments,NO
37972,Maritime Telescopes,NO
37973,Maritime Wheels,NO
63615,Anchors,NO
63616,"Maritime Bells, Whistles & Horns",NO
63617,Diving Helmets,NO
63618,Maritime Portholes & Hatches,NO
63619,Maritime Scrimshaw Replicas,NO
66638,Other Maritime Antiques,NO
156318,Maritime Folk Art,NO
156319,Maritime Reproductions,NO
163082,Maritime Blueprints,NO
163083,Maritime Navigational Charts,NO
163084,Maritime Cleats & Chocks,NO
163085,Maritime Parallel Rules,NO
163086,Maritime Plaques & Signs,NO
163087,Maritime Propellers,NO
163088,Maritime Pulleys,NO
163089,Maritime Telegraphs,NO
163090,Harpoons,NO
171175,Maritime Price Guides & Publications,NO
184484,Maritime Cannons & Cannon Balls,NO
184485,"Maritime Flags, Ensigns & Pennants",NO
37978,Rugs & Carpets,YES
156324,Baskets & Boxes,NO
156325,Buttons,NO
156326,Furniture,NO
156327,Sewing Machines,NO
156328,Needles & Cases,NO
156329,Patterns,NO
156330,Thimbles,NO
156331,Other Antique Sewing,NO
156332,Spools & Thread,NO
163106,Sewing Machine Parts,NO
167949,Pin Cushions,NO
167950,"Tools, Scissors & Measures",NO
171177,Price Guides & Publications,NO
163092,Barber Chairs,NO
163093,"Binding, Embossing & Printing",NO
163094,"Cash Register, Adding Machines",NO
163095,Display Cases,NO
163096,Industrial Molds,NO
163097,Safes & Still Banks,NO
163098,Scales,NO
163099,Typewriters,NO
163100,Other Mercantile Antiques,NO
37975,Keyboard,NO
37976,Percussion,NO
37977,Wind,NO
156320,Brass,NO
156321,Reproductions,NO
156322,Other Antique Instruments,NO
171176,Price Guides & Publications,NO
181727,String,NO
261588,Tapestries,YES
163102,Cleaners & Polish,YES
163104,Storage & Display,NO
163105,Other Antique Restoration,NO
1277,Other Health & Beauty,YES
19265,Wheelchairs,YES
28176,Walkers & Canes,YES
28177,Other Mobility Equipment,YES
75066,Stairlifts & Elevators,YES
75068,Mobility Scooters,YES
171536,Crutches,YES
182127,Mobility Equipment Accessories,YES
182128,Mobility Scooter Parts,YES
182129,Stairlift & Elevator Parts,YES
182130,Wheelchair Parts,YES
75067,Access Ramps,YES
129588,Shower & Bath Seats,YES
171535,Toilet Frames & Commodes,YES
171537,Handles & Rails,YES
171540,Toilet Seats,YES
182114,Bed & Chair Tables,YES
182115,Steps & Stairs,YES
182116,Transfer Boards & Benches,YES
184584,Furniture Risers,YES
36440,Incontinence Aids,YES
159874,Reacher Grabbers,YES
159878,Emergency Alert Systems,YES
182119,Assisted Washing Aids,YES
182120,Bidet & Toilet Tissue Aids,YES
182121,Dressing & Grooming Aids,YES
182122,Kitchen & Dining Aids,YES
182123,Portable Urinals & Bed Pans,YES
182124,Work & Leisure Aids,YES
182125,Other Daily Living Aids,YES
184572,Ostomy Aids,YES
184583,Driving Aids,YES
260754,Hearing Aids,YES
260755,Hearing Aid Parts,YES
260756,Hearing Aid Accessory,YES
260757,Hearing Aid Batteries,YES
19264,"Orthotics, Braces & Sleeves",YES
182133,Compression Garments,YES
182134,Insoles & Shoe Inserts,YES
182135,Seat & Posture Cushions,YES
182136,Wedges & Bed Positioners,YES
182137,Other Orthopedic Products,YES
29580,Deodorants & Antiperspirants,YES
29581,Body Powders,YES
29584,Bath & Body Mixed Items,YES
31751,Bath Oils,YES
31753,Body Sprays & Mists,YES
31754,Body Washes & Shower Gels,YES
31755,Bubble Baths,YES
67390,Bath Salts,YES
67391,Bath Sets & Kits,YES
72759,Bath Bombs & Fizzies,YES
74990,Bath Brushes & Sponges,YES
74994,Scar & Stretch Mark Reducers,YES
180918,Hand Washes,YES
180924,Body Soaps,YES
180925,Travel Bottles & Containers,YES
182100,Shower Caps,YES
11855,Brushes & Combs,YES
11860,Styling Products,YES
31412,Hair Color,YES
31413,Hair Loss Treatments,YES
31788,Sets & Kits,YES
82591,Hair Ties & Styling Accessories,YES
166738,Perms,YES
177660,"Treatments, Oils & Protectors",YES
177661,Shampoos & Conditioners,YES
177662,Relaxers & Straightening Prod,YES
175635,Wigs & Hairpieces,YES
175636,Hair Extensions,YES
175637,Wig & Extension Supplies,YES
11858,Hair Dryers,YES
36407,Rollers & Curlers,YES
177659,Straightening & Curling Irons,YES
21022,Skin Masks,YES
21205,Moisturizers,YES
29582,Exfoliators & Scrubs,YES
29618,Acne & Blemish Treatments,YES
33164,Anti-Aging Products,YES
36870,Lip Balm & Treatments,YES
40088,Brightening Creams,YES
67500,Sets & Kits,YES
75006,Blotting Paper,YES
101925,Microdermabrasion Tools,YES
101926,Night Treatments,YES
172032,Makeup Remover,YES
177764,Eye Treatments & Masks,YES
177765,Cleansers & Toners,YES
177767,Facial Cleansing Devices,YES
182112,Cotton Swabs,YES
260788,Facial Cleansing Device Parts,YES
260789,Skin Peels,YES
30368,Replacement Lenses,YES
31287,"Eyeglass Straps, Cords & Grips",YES
31289,Contact Lens Care Solutions,YES
31416,Special Purpose Glasses,YES
67670,Reading Glasses,YES
67678,Low Vision Magnifiers,YES
110235,Contact Lens Storage & Equipment,YES
116183,Eyeglass Cases & Storage,YES
122773,Eye Drops & Wash,YES
127470,Eyeglass Cleaning Tools & Supplies,YES
179693,Prescription Glasses,YES
180957,Eyeglass Frames,YES
180958,Eyepatches & Eyeglass Patches,YES
260800,Eyeglasses Parts,YES
260801,Eyeglass Repair,YES
31763,"Shaving Creams, Foams & Gels",YES
47920,Aftershave,YES
47925,Hair Removal Creams & Sprays,YES
67416,Tweezers,YES
82565,Waxing Supplies,YES
106315,Shaving & Grooming Kits & Sets,YES
168191,Shaving Brushes & Mugs,YES
47921,Men's Razors,YES
47931,Men's Razor Blades,YES
178964,Women's Razors,YES
178965,Women's Razor Blades,YES
37802,Epilators & Electrolysis,YES
67408,Clippers & Trimmers,YES
159795,Laser Hair Removal & IPL,YES
11844,Men's Shavers,YES
106317,Women's Shavers,YES
139844,Shaver Accessories,YES
159789,Shaver Parts,YES
260785,Hair Removal Wax,YES
48080,Denture Care,YES
67421,Standard Toothbrushes,YES
67422,Toothpaste,YES
113913,Whitening,YES
159757,Teething Pain Relief,YES
159758,Dental Floss & Flossers,YES
180266,Mouthwash,YES
180267,Tongue Cleaners,YES
30354,Air & Water Flossers,YES
31770,Electric Toothbrushes,YES
99654,Toothbrush Replacement Heads,YES
260779,Breath Fresheners,YES
260780,Dental Guards,YES
260781,Temporary Teeth & Supplies,YES
260782,Orthodontic Care,YES
31773,Self-Tanning Products,YES
31774,Sunscreen,YES
31776,Tanning Lotion,YES
50101,Tanning Beds & Booths,YES
50102,Tanning Bed & Booth Parts,YES
74996,After Sun Skin Care,YES
180919,Tanning Body Stickers,YES
180920,Tanning Disposables,YES
180921,Airbrush Tanning Systems & Kits,YES
180922,Airbrush Tanning Compressors,YES
180923,Airbrush Tents,YES
260790,Airbrush Tanning Parts,YES
260791,Airbrush Tanning Solutions,YES
11985,Makeup Mixed Lots,YES
82597,Brushes,YES
82599,Eyelash Tools,YES
106256,Makeup Mirrors,YES
159805,Brush Cleaners,YES
159806,"Sponges, Applicators & Cotton",YES
159807,Other Makeup Tools & Accs,YES
172014,Sharpeners,YES
36413,Makeup Bags & Cases,YES
107956,Makeup Sets & Kits,YES
172016,Body,YES
11869,Mascara,YES
31787,Eyeliner,YES
36865,Eye Shadow,YES
78089,Eyebrow Liner & Definition,YES
172021,Eye Shadow Primer,YES
172022,Eye Shadow & Liner Combination,YES
172023,Eyelash & Eyebrow Growth,YES
172024,Other Eye Makeup,YES
177664,False Eyelashes & Adhesives,YES
11864,Blush,YES
11865,Concealer,YES
21021,Face Powder,YES
82596,"Bronzer, Contour & Highlighter",YES
95216,Face Primer,YES
177665,"BB, CC & Alphabet Cream",YES
177666,Foundation,YES
260753,Setting Spray,YES
31802,Lip Gloss,YES
31803,Lip Liner,YES
31804,Lipstick,YES
172029,Lip Plumper,YES
172030,Lip Stain,YES
172031,Lipstick Primer,YES
16705,Other Tattoos & Body Art,YES
33916,Piercing Supplies,YES
33917,Tattoo Machines,YES
57589,Tattoo Complete Kits,YES
168192,Tattoo Removal Machines,YES
179276,Tattoo Needles,YES
260793,Piercing Kits,YES
260794,Tattoo Machine Parts,YES
260795,Tattoo Grips,YES
260796,Tattoo Tips,YES
33915,Tattoo Flash,YES
57586,Tattoo Inks,YES
179277,Tattoo Stencils & Accessories,YES
260798,Numbing Creams & Aftercare,YES
33919,Press-on Tattoos,YES
60890,Henna Paste & Powder,YES
19263,Other Massage Equipment & Accs,YES
36448,Electric Massage Chairs,YES
36449,Massagers,YES
36453,Massage Oils & Lotions,YES
36454,Massage Tables & Chairs,YES
67661,Massage Stones & Rocks,YES
101972,Massage Pillows & Bolsters,YES
180956,Linens & Covers,YES
31822,Other Whlsl Health & Beauty,YES
40967,Medical & Special Needs,YES
40968,Health Care,YES
40966,Makeup,YES
51006,Bath & Body,YES
51007,Hair Care,YES
51008,Fragrances,YES
51009,Nail,YES
51010,Other Whlsl Personal Care,YES
78123,Skin Care,YES
36430,Spa & Bath Devices,YES
47940,Nail Polish Remover,YES
107965,Storage & Empty Containers,YES
112563,Nail Practice & Display,YES
11873,Nail Polish,YES
178961,Gel Nail Polish,YES
182105,Acrylic Powders & Liquids,YES
260759,Dip Powder,YES
260760,Top & Base Coat,YES
260761,Drying Agent & Finish,YES
36432,Nail Treatment Creams,YES
82610,Cuticle Treatments,YES
260763,Nail Strengtheners,YES
107876,Nail Art Tools,YES
112562,Artificial Nail Tips,YES
182107,Fiberglass & Silk Wraps,YES
182108,Press-On Nails,YES
260765,3D Nail Art Design,YES
260766,2D Nail Art Design,YES
260767,Nail Airbrush Compressor,YES
260768,Nail Airbrush Paint,YES
260769,Nail Airbrush Parts,YES
260770,Nail Airbrush Stencils,YES
260771,Nail Airbrush Systems & Kits,YES
11872,Manicure & Pedicure Tools & Kits,YES
67653,Nail Dryers & Lamps,YES
178960,Electric Files & Tools,YES
30118,Fertility & Ovulation Testing,YES
36437,Pregnancy Tests,YES
58037,Electronic Breathalyzers,YES
75072,Blood Pressure Monitoring,YES
75075,Thermometers,YES
159875,Cholesterol Testing,YES
159876,Drug Testing,YES
171538,Oximeters,YES
182131,Other Monitoring & Testing,YES
184574,Prenatal Monitoring,YES
185074,Disposable Breathalyzers,YES
260743,Home DNA Test Kits,YES
263022,Covid-19 Self Tests,YES
36431,Foot Creams & Treatments,YES
67589,Other Health Care Supplies,YES
30117,Other Diabetic Supplies,YES
72874,Glucose Monitors,YES
72875,Lancets,YES
72876,Glucose Monitoring Kits,YES
72877,Glucose Test Strips,YES
184569,Diabetic Care Bags & Cases,YES
45206,Other OTC Meds & Treatments,YES
75037,Allergy,YES
75038,"Cough, Cold & Flu",YES
75039,Digestion & Nausea,YES
75040,Pain & Fever Relief,YES
109075,Medicated Hair Treatments,YES
125973,Skin Conditions,YES
159797,Cold Sores,YES
182102,Asthma,YES
184578,CPAP Cleaning,YES
184579,CPAP Comfort & Travel,YES
184580,CPAP Parts,YES
260744,Probiotics,YES
75041,"Pill Boxes, Pill Cases",YES
75043,Alternative Therapies,YES
75044,Gum & Lozenges,YES
75046,Patches,YES
75047,Other Smoking Cessation,YES
40101,Other Sleeping Aids,YES
82594,Sound Therapy,YES
159799,Sleep Masks,YES
180934,Chin Straps,YES
180935,Mouthpieces,YES
180936,Nasal Strips,YES
180937,Sleeping Pills,YES
184581,Nasal Dilators,YES
184582,Nose Clips,YES
176993,Body Enhancing Methods,YES
176994,Condoms & Contraceptives,YES
176995,Lubricants,YES
176996,Fantasy & Fetish,YES
176998,Sexual Remedies & Supplements,YES
176997,Sex Toys,YES
260749,Dildos & Vibrators,YES
260750,Anal Sex Toys,YES
260751,Sex Dolls & Masturbators,YES
260752,Sex Pillows & Wedges,YES
262990,Adult Toy Cleaners,YES
11779,Other First Aid,YES
75034,"Bandages, Gauze & Dressings",YES
75035,Kits & Bags,YES
82592,"Ointments, Creams & Oils",YES
180932,Skin Antiseptics & Sterile Solutions,YES
184573,Medical ID Bracelets & Necklaces,YES
180933,Squeezable Stress Relievers,YES
180943,Feminine Care Deodorants,YES
180944,Feminine Care Washes,YES
180945,Menstrual Cups,YES
180946,Pantiliners,YES
180947,Sanitary Napkins,YES
180948,Tampons,YES
180949,Vaginal Moisturizers,YES
180950,Other Feminine Care,YES
184571,Vaginal Yeast Infection Treatments,YES
101406,Hot Water Bottles & Covers,YES
180952,Cold & Hot Packs & Wraps,YES
180953,Electric Heating Pads,YES
177663,Hand Sanitizers,YES
260746,Face Masks,YES
260747,Protective Gloves,YES
180939,Ear Drops,YES
180940,Ear Plugs,YES
180941,Ear Wax Removers,YES
1279,Other Natural Remedies,YES
11777,Magnetic Therapy,YES
19258,Aromatherapy,YES
108002,Electrotherapy,YES
159879,Ion Foot Baths,YES
159880,Self Help Audiovisuals,YES
159881,Light Therapy,YES
159882,Neti Pots & Cleansers,YES
159885,Titanium Therapy,YES
159886,Detox Pads,YES
180954,Herbal Remedies & Resins,YES
180955,Homeopathic Remedies,YES
184585,Acupressure,YES
260778,Vacuum Suction & Cupping Therapy,YES
260775,Acupuncture Devices,YES
260776,Acupuncture Models,YES
260777,Seeds,YES
75053,Rolling Makeup Cases,YES
96428,Styling Capes & Gowns,YES
101915,Scissors & Shears,YES
117338,Backwash Units & Shampoo Bowls,YES
177732,Hair & Makeup Mannequins,YES
177733,Magnifying Lamps,YES
177734,Professional Facial Machines,YES
177736,Wax Heaters,YES
177737,Salon Dryer & Steamer,YES
177738,Stylist Stations & Furniture,YES
177739,Sterilizers & Towel Warmers,YES
177740,Salon & Spa Supplies,YES
11848,Women's Fragrances,YES
29585,Men's Fragrances,YES
112661,Unisex Fragrances,YES
159719,Children's Fragrances,YES
1278,"Endurance & Energy Bars, Drinks & Pills",YES
11776,Vitamins & Minerals,YES
19262,Other Vitamins & Supplements,YES
31821,Meal Replacement Drinks,YES
36455,Weight Loss Accessories,YES
45735,Body Fat Analyzers,YES
77305,Scales,YES
82616,Weight Loss Program Foods,YES
181007,Weight Loss Supplements,YES
181008,Appetite Control & Suppressants,YES
181009,Fat Burners,YES
260817,Detox & Cleansers,YES
21561,Sports Diet & Weight Loss,YES
97034,Protein Shakes & Bodybuilding,YES
180094,Sports Energy & Hydration,YES
180960,Dietary Supplements,YES
184492,Empty Capsules,YES
184493,Shake Bottles & Mixers,YES
183498,"E-Cigarettes, Vapes & Mods",YES
183499,E-Liquids & E-Cig Cartridges,YES
183500,Other E-Cigarette & Vape Parts,YES
183705,E-Cigarette & Vape Accessories,YES
58,Other Original Autographs,NO
60,Television,NO
4181,Theater,NO
108718,Blues,NO
108719,"Classical, Opera & Ballet",NO
108720,Country,NO
108721,Jazz & Big Band,NO
108722,Rap & Hip Hop,NO
108723,Reggae & Ska,NO
108724,R&B & Soul,NO
61,Other Orig Rock/Pop Autographs,NO
104408,Guitar & Guitar Picks,NO
104409,Photographs,NO
104410,Posters,NO
104411,Records,NO
163869,Drum Sticks,NO
168120,Cards & Papers,NO
168121,CDs & Booklets,NO
168122,Drumheads,NO
108727,Other Orig. Music Autographs,NO
163868,Dance & Electronica,NO
59,Other Orig. Movie Autographs,NO
32988,Photographs,NO
32989,Posters,NO
